"combinations","n","pMax","pAvg","r2","rse1","rse2"
"delay,free,timeComp1,timeComp2","4","5.322348177549165e-28","1.064469635509833e-28","0.6993670371104206","0.03997737424784446","0.03998850845617839"
"inverseBlocking,inverseDelay,centrality,free","4","0.24603527559575483","0.049207055119150966","0.6689205333113072","0.041952910038634494","0.04196459445886903"
"inverseBlocking,inverseDelay,centrality,timeComp1","4","3.963312834687642e-61","7.926625669375285e-62","0.7679492011408444","0.03512266822076281","0.03513245033158353"
"inverseBlocking,inverseDelay,centrality,timeComp2","4","0.31067891209709136","0.06213578241941827","0.6688619661841284","0.04195662055682207","0.04196830601048321"
"inverseBlocking,inverseDelay,creditHours,free","4","0.9999592866347029","0.4701922704914008","0.5795017522884713","0.047280064733668796","0.04729323283439304"
"inverseBlocking,inverseDelay,creditHours,timeComp1","4","0.9999530994251563","0.3999781238655566","0.6567939809033227","0.042714311966592325","0.04272620844696966"
"inverseBlocking,inverseDelay,creditHours,timeComp2","4","0.9999602189201792","0.6330381797712389","0.5593979179927102","0.04839708893784661","0.04841056814405083"
"inverseBlocking,inverseDelay,free,timeComp1","4","6.575899794517254e-30","1.3151799589034508e-30","0.7174256957436214","0.03875808410427109","0.03876887872475731"
"inverseBlocking,inverseDelay,free,timeComp2","4","5.175360568505476e-10","1.0612580945084682e-10","0.5899583849751816","0.04668850148275489","0.04670150482557289"
"inverseBlocking,inverseDelay,timeComp1,timeComp2","4","5.195085849403417e-6","1.0390171698806833e-6","0.6959720024229479","0.04020247188280827","0.04021366878370294"
"inverseBlocking,centrality,creditHours,free","4","0.9999597385893652","0.528346157783016","0.5424002671256875","0.049321792123445486","0.04933552887127442"
"inverseBlocking,centrality,creditHours,timeComp1","4","0.9999460812032139","0.3999753008566091","0.7327932210627018","0.03768944161381657","0.037699938603746826"
"inverseBlocking,centrality,creditHours,timeComp2","4","0.9999506120584828","0.39997677967338785","0.59899298153737","0.04617128420803923","0.046184143499253066"
"inverseBlocking,centrality,free,timeComp1","4","5.0391142998507145e-29","1.007822859970143e-29","0.7501830058037886","0.03644239881590067","0.03645254848851521"
