"name","complexity","blocking","delay","between","free","timeComp1","timeComp2","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7"
"79917.json","35","12","23","4.0","4","61","53","8","0.008333333333333333","0.05533333333333333","0.15983333333333333","0.3115","0.4736666666666667"
"79923.json","38","13","25","5.0","3","68","56","8","0.004","0.042666666666666665","0.13933333333333334","0.2901666666666667","0.462"
"79964.json","41","14","27","6.0","3","72","59","8","0.002","0.0255","0.10716666666666666","0.244","0.4086666666666667"
"80095.json","45","18","27","7.0","3","79","63","11","0.0021666666666666666","0.022833333333333334","0.0895","0.20466666666666666","0.364"
"80158.json","42","15","27","6.0","3","74","60","9","0.0015","0.024","0.09233333333333334","0.22816666666666666","0.3895"
"80204.json","38","13","25","5.0","4","65","56","8","0.004166666666666667","0.03916666666666667","0.13016666666666668","0.276","0.44033333333333335"
"80252.json","45","18","27","8.0","3","78","63","10","0.0023333333333333335","0.021","0.08516666666666667","0.21316666666666667","0.369"
"80270.json","42","15","27","6.0","3","74","60","9","0.0015","0.025","0.0985","0.23316666666666666","0.39066666666666666"
"80367.json","47","20","27","8.0","3","82","65","12","0.002","0.0225","0.087","0.19966666666666666","0.3531666666666667"
"80411.json","39","15","24","6.0","4","65","57","9","0.004333333333333333","0.04083333333333333","0.126","0.2685","0.4181666666666667"
"80440.json","38","14","24","6.0","3","66","56","8","0.004666666666666667","0.038","0.13216666666666665","0.283","0.4523333333333333"
"80524.json","40","13","27","5.0","3","70","58","8","0.0023333333333333335","0.022333333333333334","0.0965","0.24066666666666667","0.41333333333333333"
"80525.json","42","15","27","6.0","3","73","60","9","0.0011666666666666668","0.027","0.10466666666666667","0.2295","0.38466666666666666"
"80537.json","40","15","25","6.0","4","67","58","9","0.005666666666666667","0.035166666666666666","0.11016666666666666","0.24766666666666667","0.4065"
"80539.json","41","16","25","6.0","4","69","59","10","0.003833333333333333","0.028333333333333332","0.10716666666666666","0.242","0.40166666666666667"
"80544.json","34","10","24","3.0","4","58","52","7","0.006166666666666667","0.0525","0.15766666666666668","0.32416666666666666","0.5035"
"8060.json","39","14","25","4.0","3","72","57","10","0.002","0.0325","0.12283333333333334","0.2623333333333333","0.43033333333333335"
"80612.json","41","14","27","5.0","3","72","59","9","0.003","0.026833333333333334","0.10566666666666667","0.24566666666666667","0.407"
"80619.json","45","18","27","7.0","3","78","63","11","0.0016666666666666668","0.0215","0.07883333333333334","0.20116666666666666","0.3535"
"80707.json","39","14","25","5.0","3","69","57","9","0.004","0.03766666666666667","0.12883333333333333","0.272","0.43816666666666665"
"80733.json","45","18","27","7.0","3","78","63","11","0.0018333333333333333","0.020666666666666667","0.08516666666666667","0.206","0.365"
"80743.json","45","18","27","7.0","3","78","63","11","0.002","0.0215","0.087","0.20266666666666666","0.35533333333333333"
"8089.json","38","13","25","4.0","3","70","56","9","0.004833333333333334","0.04133333333333333","0.13583333333333333","0.2723333333333333","0.44066666666666665"
"81083.json","47","20","27","9.0","3","80","65","11","0.0018333333333333333","0.023166666666666665","0.08466666666666667","0.2045","0.35383333333333333"
"81091.json","36","13","23","4.0","4","62","54","9","0.005333333333333333","0.04833333333333333","0.1575","0.31033333333333335","0.484"
"81092.json","36","11","25","3.0","3","65","54","8","0.004333333333333333","0.04083333333333333","0.14666666666666667","0.3095","0.4855"
"81099.json","40","15","25","5.0","4","68","58","10","0.0016666666666666668","0.0335","0.118","0.26066666666666666","0.42383333333333334"
"8112.json","31","10","21","2.0","4","57","49","8","0.009833333333333333","0.073","0.2105","0.37466666666666665","0.5398333333333334"
"81149.json","48","21","27","9.0","3","82","66","12","0.002","0.019166666666666665","0.07533333333333334","0.18716666666666668","0.33466666666666667"
"8117.json","40","15","25","5.0","3","73","58","10","0.0031666666666666666","0.029333333333333333","0.1125","0.241","0.4013333333333333"
"81212.json","46","19","27","9.0","3","78","64","10","0.0018333333333333333","0.0205","0.08666666666666667","0.20033333333333334","0.352"
"81305.json","44","17","27","7.0","3","76","62","10","0.0023333333333333335","0.024333333333333332","0.092","0.2245","0.378"
"81326.json","46","19","27","8.0","3","79","64","11","0.0018333333333333333","0.021","0.07783333333333334","0.19583333333333333","0.349"
"81328.json","39","15","24","6.0","4","65","57","9","0.006166666666666667","0.03716666666666667","0.13016666666666668","0.27366666666666667","0.4405"
"81366.json","44","17","27","6.0","3","77","62","11","0.0018333333333333333","0.020166666666666666","0.08983333333333333","0.22233333333333333","0.38083333333333336"
"81369.json","45","18","27","7.0","3","78","63","11","0.0016666666666666668","0.0235","0.09083333333333334","0.2145","0.368"
"81388.json","45","18","27","7.0","3","78","63","11","0.0025","0.025333333333333333","0.09016666666666667","0.2065","0.361"
"81452.json","39","15","24","6.0","4","64","57","9","0.0055","0.03883333333333333","0.1295","0.26566666666666666","0.4221666666666667"
"8155.json","41","16","25","5.0","3","75","59","11","0.0045","0.0305","0.11383333333333333","0.2435","0.41183333333333333"
"8164.json","38","13","25","4.0","3","70","56","9","0.0035","0.036333333333333336","0.13133333333333333","0.281","0.44416666666666665"
"81652.json","45","18","27","7.0","3","77","63","11","0.002","0.021166666666666667","0.0875","0.203","0.362"
"8170.json","39","14","25","4.0","3","72","57","10","0.003","0.030666666666666665","0.11916666666666667","0.2658333333333333","0.423"
"81705.json","41","16","25","6.0","4","68","59","10","0.0028333333333333335","0.027833333333333335","0.10216666666666667","0.23116666666666666","0.3935"
"81728.json","31","10","21","2.0","4","54","49","8","0.012","0.08066666666666666","0.224","0.4065","0.5726666666666667"
"81772.json","42","17","25","5.999999999999999","4","70","60","11","0.0031666666666666666","0.02666666666666667","0.1065","0.24","0.39666666666666667"
"81824.json","37","13","24","4.0","4","62","55","9","0.0036666666666666666","0.0445","0.15","0.30233333333333334","0.4661666666666667"
"8183.json","43","18","25","5.999999999999999","3","78","61","12","0.0026666666666666666","0.027333333333333334","0.09716666666666667","0.21683333333333332","0.37116666666666664"
"81901.json","47","20","27","7.0","3","81","65","13","0.002","0.023833333333333335","0.08566666666666667","0.205","0.35383333333333333"
"81922.json","18","3","15","0.0","6","33","36","3","0.028666666666666667","0.1645","0.37","0.589","0.7523333333333333"
"82161.json","35","11","24","4.0","4","66","53","7","0.005666666666666667","0.04733333333333333","0.16183333333333333","0.31533333333333335","0.48183333333333334"
"82241.json","27","7","20","2.0","5","51","45","5","0.0125","0.08733333333333333","0.2385","0.42916666666666664","0.6006666666666667"
"82283.json","35","12","23","4.0","4","65","53","8","0.006666666666666667","0.05216666666666667","0.16366666666666665","0.32466666666666666","0.49616666666666664"
"82305.json","28","7","21","2.0","4","54","46","5","0.012666666666666666","0.084","0.233","0.4093333333333333","0.5793333333333334"
"82323.json","33","10","23","3.0","4","62","51","7","0.0065","0.05416666666666667","0.17483333333333334","0.34833333333333333","0.5211666666666667"
"82371.json","32","10","22","3.0","4","62","50","7","0.010333333333333333","0.07283333333333333","0.20683333333333334","0.3855","0.554"
"82444.json","30","7","23","2.0","4","54","48","5","0.006666666666666667","0.06516666666666666","0.19316666666666665","0.36333333333333334","0.5441666666666667"
"82446.json","34","9","25","3.0","3","63","52","6","0.0033333333333333335","0.0475","0.15583333333333332","0.33316666666666667","0.5085"
"82462.json","36","11","25","4.0","3","66","54","7","0.0036666666666666666","0.036333333333333336","0.1375","0.298","0.477"
"82479.json","38","13","25","5.0","3","69","56","8","0.0033333333333333335","0.035","0.1265","0.2733333333333333","0.44416666666666665"
"82493.json","38","13","25","5.0","3","69","56","8","0.0045","0.035833333333333335","0.138","0.28733333333333333","0.4555"
"82552.json","36","11","25","4.0","3","66","54","7","0.004833333333333334","0.04016666666666667","0.14033333333333334","0.2966666666666667","0.4668333333333333"
"82576.json","28","7","21","2.0","5","48","46","5","0.0085","0.073","0.20333333333333334","0.3895","0.5693333333333334"
"82584.json","32","9","23","3.0","4","57","50","6","0.007166666666666667","0.057666666666666665","0.18016666666666667","0.35","0.5253333333333333"
"82773.json","40","13","27","5.0","3","72","58","8","0.0015","0.024333333333333332","0.10183333333333333","0.24233333333333335","0.416"
"82850.json","36","11","25","4.0","4","63","54","7","0.004166666666666667","0.03766666666666667","0.143","0.3","0.464"
"82908.json","42","15","27","6.0","3","75","60","9","0.0016666666666666668","0.0245","0.09783333333333333","0.23283333333333334","0.39316666666666666"
"82942.json","46","19","27","8.0","3","81","64","11","0.0018333333333333333","0.022333333333333334","0.08966666666666667","0.20983333333333334","0.36666666666666664"
"82954.json","28","7","21","2.0","5","49","46","5","0.012666666666666666","0.08483333333333333","0.23366666666666666","0.4246666666666667","0.6005"
"82991.json","35","12","23","4.0","4","63","53","8","0.009333333333333334","0.06116666666666667","0.1755","0.3406666666666667","0.5083333333333333"
"82996.json","32","10","22","4.0","5","56","50","6","0.008333333333333333","0.0645","0.18766666666666668","0.3535","0.5228333333333334"
"83187.json","41","15","26","6.0","4","73","59","9","0.0026666666666666666","0.03233333333333333","0.11433333333333333","0.24866666666666667","0.41433333333333333"
"8319.json","32","11","21","3.0","5","64","50","8","0.006833333333333334","0.05316666666666667","0.17716666666666667","0.3421666666666667","0.5186666666666667"
"83267.json","31","9","22","2.0","4","58","49","7","0.010666666666666666","0.076","0.22116666666666668","0.4021666666666667","0.5758333333333333"
"83527.json","37","12","25","4.0","3","67","55","8","0.003833333333333333","0.041","0.142","0.3016666666666667","0.4658333333333333"
