"name","complexity","completionRate","term","credits"
"Mechanical Engineering - 165.json",400.0,0.55,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.57,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.49,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.51,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.53,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.47,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.56,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.62,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.53,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.5,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.44,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.56,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.48,8.0,128.0
"Mechanical Engineering - 165.json",400.0,0.56,8.0,128.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.41,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.38,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.3,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.37,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.41,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.36,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.34,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.49,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.45,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.35,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.38,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.35,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.41,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.36,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.34,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.45,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.42,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.47,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.38,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.45,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.38,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.35,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.32,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.37,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.43,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.38,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.43,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.41,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.47,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.33,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.29,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.37,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.49,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.44,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.42,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.46,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.42,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.42,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.48,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.5,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.45,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.44,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.44,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.38,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.43,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.51,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.33,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.37,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.41,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.34,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.35,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.44,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.36,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.37,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.41,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.43,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.5,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.38,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.31,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.41,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.35,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.42,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.38,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.32,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.42,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.32,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.34,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.36,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.39,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.4,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.43,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.35,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.35,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.44,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.43,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.37,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.29,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.43,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.43,8.0,130.0
"Mechanical Engineering 2013-14  - 51.json",380.0,0.34,8.0,130.0
"Music Theatre Performance - 158.json",128.0,0.83,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.73,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.74,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.85,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.72,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.72,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.71,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.89,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.74,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.76,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.84,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.75,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.76,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.73,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.73,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.85,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.71,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.73,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.83,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.8,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.76,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.83,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.8,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.82,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.84,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.86,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.74,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.75,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.75,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.8,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.73,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.85,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.71,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.83,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.7,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.84,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.83,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.85,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.8,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.72,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.84,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.8,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.73,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.75,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.73,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.76,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.72,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.83,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.77,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.75,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.81,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.76,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.85,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.7,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.76,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.75,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.69,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.78,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.72,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.73,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.72,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.83,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.76,8.0,111.0
"Music Theatre Performance - 158.json",128.0,0.79,8.0,111.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.93,8.0,122.0
"Music Therapy - 174.json",136.0,0.81,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.89,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.89,8.0,122.0
"Music Therapy - 174.json",136.0,0.83,8.0,122.0
"Music Therapy - 174.json",136.0,0.82,8.0,122.0
"Music Therapy - 174.json",136.0,0.79,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.82,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.83,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.89,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.79,8.0,122.0
"Music Therapy - 174.json",136.0,0.91,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.83,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.83,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.81,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.76,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.83,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.94,8.0,122.0
"Music Therapy - 174.json",136.0,0.82,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.81,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.83,8.0,122.0
"Music Therapy - 174.json",136.0,0.92,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.94,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.82,8.0,122.0
"Music Therapy - 174.json",136.0,0.89,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.8,8.0,122.0
"Music Therapy - 174.json",136.0,0.83,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Music Therapy - 174.json",136.0,0.89,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.82,8.0,122.0
"Music Therapy - 174.json",136.0,0.85,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.89,8.0,122.0
"Music Therapy - 174.json",136.0,0.89,8.0,122.0
"Music Therapy - 174.json",136.0,0.83,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.82,8.0,122.0
"Music Therapy - 174.json",136.0,0.9,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.87,8.0,122.0
"Music Therapy - 174.json",136.0,0.84,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.88,8.0,122.0
"Music Therapy - 174.json",136.0,0.79,8.0,122.0
"Music Therapy - 174.json",136.0,0.86,8.0,122.0
"Nursing - 177.json",256.0,0.25,8.0,125.0
"Nursing - 177.json",256.0,0.28,8.0,125.0
"Nursing - 177.json",256.0,0.31,8.0,125.0
"Nursing - 177.json",256.0,0.34,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.33,8.0,125.0
"Nursing - 177.json",256.0,0.2,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.27,8.0,125.0
"Nursing - 177.json",256.0,0.33,8.0,125.0
"Nursing - 177.json",256.0,0.24,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.27,8.0,125.0
"Nursing - 177.json",256.0,0.26,8.0,125.0
"Nursing - 177.json",256.0,0.32,8.0,125.0
"Nursing - 177.json",256.0,0.29,8.0,125.0
"Nursing - 177.json",256.0,0.29,8.0,125.0
"Nursing - 177.json",256.0,0.29,8.0,125.0
"Nursing - 177.json",256.0,0.31,8.0,125.0
"Nursing - 177.json",256.0,0.36,8.0,125.0
"Nursing - 177.json",256.0,0.28,8.0,125.0
"Nursing - 177.json",256.0,0.23,8.0,125.0
"Nursing - 177.json",256.0,0.22,8.0,125.0
"Nursing - 177.json",256.0,0.37,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.39,8.0,125.0
"Nursing - 177.json",256.0,0.28,8.0,125.0
"Nursing - 177.json",256.0,0.25,8.0,125.0
"Nursing - 177.json",256.0,0.28,8.0,125.0
"Nursing - 177.json",256.0,0.21,8.0,125.0
"Nursing - 177.json",256.0,0.26,8.0,125.0
"Nursing - 177.json",256.0,0.25,8.0,125.0
"Nursing - 177.json",256.0,0.29,8.0,125.0
"Nursing - 177.json",256.0,0.21,8.0,125.0
"Nursing - 177.json",256.0,0.36,8.0,125.0
"Nursing - 177.json",256.0,0.27,8.0,125.0
"Nursing - 177.json",256.0,0.23,8.0,125.0
"Nursing - 177.json",256.0,0.26,8.0,125.0
"Nursing - 177.json",256.0,0.27,8.0,125.0
"Nursing - 177.json",256.0,0.33,8.0,125.0
"Nursing - 177.json",256.0,0.26,8.0,125.0
"Nursing - 177.json",256.0,0.29,8.0,125.0
"Nursing - 177.json",256.0,0.2,8.0,125.0
"Nursing - 177.json",256.0,0.2,8.0,125.0
"Nursing - 177.json",256.0,0.32,8.0,125.0
"Nursing - 177.json",256.0,0.31,8.0,125.0
"Nursing - 177.json",256.0,0.31,8.0,125.0
"Nursing - 177.json",256.0,0.31,8.0,125.0
"Nursing - 177.json",256.0,0.15,8.0,125.0
"Nursing - 177.json",256.0,0.37,8.0,125.0
"Nursing - 177.json",256.0,0.18,8.0,125.0
"Nursing - 177.json",256.0,0.33,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.21,8.0,125.0
"Nursing - 177.json",256.0,0.23,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.32,8.0,125.0
"Nursing - 177.json",256.0,0.33,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.2,8.0,125.0
"Nursing - 177.json",256.0,0.28,8.0,125.0
"Nursing - 177.json",256.0,0.28,8.0,125.0
"Nursing - 177.json",256.0,0.23,8.0,125.0
"Nursing - 177.json",256.0,0.29,8.0,125.0
"Nursing - 177.json",256.0,0.34,8.0,125.0
"Nursing - 177.json",256.0,0.29,8.0,125.0
"Nursing - 177.json",256.0,0.25,8.0,125.0
"Nursing - 177.json",256.0,0.27,8.0,125.0
"Nursing - 177.json",256.0,0.2,8.0,125.0
"Nursing - 177.json",256.0,0.24,8.0,125.0
"Nursing - 177.json",256.0,0.27,8.0,125.0
"Nursing - 177.json",256.0,0.36,8.0,125.0
"Nursing - 177.json",256.0,0.2,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.28,8.0,125.0
"Nursing - 177.json",256.0,0.27,8.0,125.0
"Nursing - 177.json",256.0,0.36,8.0,125.0
"Nursing - 177.json",256.0,0.23,8.0,125.0
"Nursing - 177.json",256.0,0.24,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.2,8.0,125.0
"Nursing - 177.json",256.0,0.24,8.0,125.0
"Nursing - 177.json",256.0,0.23,8.0,125.0
"Nursing - 177.json",256.0,0.35,8.0,125.0
"Nursing - 177.json",256.0,0.37,8.0,125.0
"Nursing - 177.json",256.0,0.25,8.0,125.0
"Nursing - 177.json",256.0,0.3,8.0,125.0
"Nursing - 177.json",256.0,0.26,8.0,125.0
"Nursing - 177.json",256.0,0.36,8.0,125.0
