"STUDENT_ID","FINAL_GRADE_RECEIVED","GPA","GENDER","ACTCOMP","ACTENGL","ACTMATH","ACTSCIR","HSGPA"
"0564c849abd4cc970d878cc40ee27c3a","W",0.0,"F",24.0,20.0,22.0,23.0,3.17699813842773
"8468d61fa1baef84c00d3850f298b343","D",2.940588235,"M",31.0,36.0,29.0,27.0,3.98699951171875
"ab69417a839b0e66869fc751a133bba6","D",2.088666667,"M",26.0,21.0,28.0,26.0,3.06899833679199
"5f4a903bb6d09105e96649f21c7ada67","D",2.686470588,"M",29.0,31.0,26.0,27.0,3.59999847412109
"98f27e78b1dffeddb0a73d8bffe2476f","W",2.973846154,"M",25.0,24.0,24.0,27.0,4.0
"65a20a74322a8c04cb94a73f2b9c7795","W",2.101,"M",24.0,22.0,27.0,23.0,3.5
"ac2e49eb90623c01476a9f9b44af810a","D+",2.963333333,"M",20.0,16.0,24.0,19.0,3.64399909973145
"2741a13e91f7d6d9ecc6f559b2c3a469","C",3.3325,"M",24.0,22.0,25.0,24.0,4.02299880981445
"0e49ff173aad100dfe61921775499656","C",3.232307692,"F",29.0,28.0,24.0,32.0,4.01999664306641
"d0b82b50abf51bf09a924cf094d42198","C+",3.195294118,"F",22.0,20.0,26.0,24.0,3.93179893493652
"6de8fcf3f8a9c232e21b3fb24bf56509","C",1.25,"F",26.0,28.0,24.0,23.0,3.3169994354248
"fca473d6375f158c9337c836b06f5f81","D",2.875,"M",28.0,30.0,29.0,27.0,3.17999839782715
"ac5e001c5886ae039f0ae141c989dab4","A",4.135882353,"F",26.0,27.0,29.0,26.0,3.95199966430664
"e4937b9faeeaf389ce27a23ffcd45feb","F",0.0,"M",20.0,19.0,23.0,20.0,3.18299865722656
"cb8e061b9c9f3346cbf39691239cf89e","C",3.5,"M",27.0,24.0,31.0,31.0,3.69999885559082
"c874d22882b79bd2f13eb6ca2bac088a","D",2.37625,"F",22.0,21.0,25.0,20.0,3.6659984588623
"1c78e77c6052294c026bdda203836982","B",3.370588235,"F",30.0,29.0,32.0,31.0,4.29599761962891
"74c2e5e8245ad29267b6331f5e217b7d","B",3.0,"M",19.0,16.0,23.0,20.0,3.70999908447266
"59138b4ec6715852d9a6481f0d8749d7","C",2.934,"F",29.0,28.0,30.0,29.0,3.43899917602539
"5c7c1c20abfb9e188343a91fe60796dd","D",3.12625,"M",21.0,21.0,22.0,19.0,3.71999931335449
"5568ce24a9985cf2852d54df040d0c17","B-",3.6675,"M",30.0,30.0,33.0,28.0,4.23599624633789
"25f3461bbfeaae13a2214827751f3e44","W",3.375,"F",16.0,14.0,19.0,19.0,3.73299980163574
"7d20c6bd415932e3d8cd0d779bbc5dd8","D-",0.157647059,"M",20.0,20.0,18.0,19.0,3.31499862670898
"42274c63d2ac425da0a1a3a0457fc845","W",0.0,"F",27.0,26.0,27.0,28.0,3.33999824523926
"81ec53729ea7b352f6526898d9d2992a","B",3.399333333,"M",26.0,25.0,30.0,24.0,4.0
"4f5ece2189eef6db3481621ad314b90e","B+",2.725294118,"M",16.0,15.0,15.0,20.0,2.79999923706055
"6fa5ef378537ba562b5773f22c246502","D+",3.542727273,"M",29.0,31.0,28.0,24.0,3.61899948120117
"fec2f77436e40e1691adcf9ce8e3df9c","W",4.055,"F",23.0,19.0,25.0,22.0,3.61199951171875
"3b098826c3bb0972f81457ff568d49c8","D+",2.353333333,"M",24.0,23.0,26.0,24.0,3.90499877929688
"2622545551a8c9aa9f0bac72d87c5fe7","F",0.428571429,"F",16.0,13.0,16.0,18.0,2.875
"8175c05c188085cb3a965e6b6a9706f0","A+",3.12,"M",26.0,24.0,29.0,27.0,2.625
"6e5a2e36f9ff56cbfbd3009c36a9f9fb","D",1.098235294,"M",22.0,20.0,24.0,22.0,2.80799865722656
"dac475bf91d92e04a013e16aec1fcf82","B",3.061875,"M",17.0,14.0,18.0,20.0,2.91999816894531
"4783552574b13dd63ed6e79b4bb9d88e","B",3.646470588,"M",29.0,25.0,29.0,29.0,3.8799991607666
"bd52991aeeb2a0b8d27eae8d30410b3b","W",3.331176471,"M",26.0,22.0,28.0,26.0,4.1099967956543
"2557f309f399cb7e9459ac645b2885e8","W",3.11,"M",21.0,20.0,24.0,24.0,3.36399841308594
"29459a1a251ed00360f94b79017b829f","C",3.294705882,"M",24.0,22.0,26.0,25.0,3.64499855041504
"09705ee65ee136e7e64a5df389d3e7ca","B",3.533333333,"M",23.0,20.0,25.0,26.0,2.61699867248535
"995d847858cd1257d7f55b664ae8d5e6","B+",3.706875,"M",17.0,13.0,16.0,20.0,3.63999938964844
"310b17194936632ef0868c9b71b1e4d6","B+",3.583125,"M",20.0,21.0,19.0,21.0,3.51999855041504
"e445c09ebdb5352403d15925c3a97deb","W",1.924615385,"M",25.0,19.0,26.0,28.0,2.54299926757813
"219716472f86a9160092a5c0b17b717d","A",3.697272727,"M",22.0,20.0,24.0,21.0,3.41999816894531
"a8dd5b61885d20280b344e709c0c8d84","D",1.5,"M",28.0,29.0,26.0,29.0,3.4705982208252
"667e5c3a81bcff5d24ef15cbb7ad333a","B",3.47,"M",23.0,20.0,25.0,24.0,3.25
"717a98c250355b38f9be82ef90005856","A",3.87625,"M",22.0,21.0,25.0,22.0,3.59499931335449
"1674ddcf5a1e9a9a546b6ff212eef100","B",3.0,"M",22.0,21.0,24.0,23.0,3.39999961853027
"94c55a33cec624ca195a184f26f11cff","C+",2.33,"F",25.0,28.0,26.0,21.0,3.19049835205078
"e1e31d6ba8a167bb821239b9f38c1bfa","B+",3.617142857,"F",19.0,16.0,25.0,18.0,4.04999923706055
"98f27e78b1dffeddb0a73d8bffe2476f","W",0.0,"M",25.0,24.0,24.0,27.0,4.0
"25f3461bbfeaae13a2214827751f3e44","B-",2.811428571,"F",16.0,14.0,19.0,19.0,3.73299980163574
"2603e7bfa2d00a5e00c85325948dc209","A-",2.954285714,"M",21.0,20.0,25.0,22.0,3.5
"0bcb59d927134e5fe4fe0faeb0ba09fc","F",0.715714286,"F",21.0,19.0,22.0,22.0,3.40999984741211
"210cecbd884ce8d81a3b5e6db9e5e810","D-",2.111333333,"F",21.0,22.0,18.0,20.0,3.69999885559082
"fd86a57c13800f29ff92a0bfbaa0271b","C+",3.625882353,"F",31.0,35.0,31.0,28.0,4.0
"a9f97a06780f29d61c587aa246f1204b","W",3.268,"M",20.0,15.0,20.0,21.0,3.52299880981445
"c78619e73c482368872c9e0a3eec110e","A",4.176,"M",32.0,33.0,32.0,31.0,4.0
"74f333d495c7c3d39f8f748d0a284bca","C",3.411176471,"M",30.0,27.0,29.0,32.0,3.5
"1d4a3912c38263068434fb47e6006c9a","D",2.882352941,"F",21.0,21.0,24.0,24.0,3.5099983215332
"e0a04e88ca199c9a9f59df2cb686bc99","B",3.804166667,"F",25.0,23.0,27.0,23.0,3.71999931335449
"a18dc848acb64b585dc5f54b49543f21","B",3.370555556,"F",24.0,21.0,24.0,22.0,3.6929988861084
"4ecd3aeb2480afd7b0f7398b87ea09ba","B",3.822941176,"F",31.0,34.0,30.0,30.0,4.39999771118164
"1460ce1bfabfca3b2401089aa6c84963","D+",2.666666667,"M",27.0,25.0,28.0,28.0,2.34499931335449
"9ce2136fba4a6adb7b8053c661140004","W",3.595,"M",21.0,19.0,20.0,20.0,2.93999862670898
"8156a072dd76bb01c85337bb83d9c8d5","A",4.212142857,"M",27.0,24.0,26.0,27.0,3.44999885559082
"17658c71ecf2db991a7073d064356409","W",3.779333333,"F",23.0,21.0,24.0,22.0,3.89299964904785
"bee1fb886cab4b8cb513124ea8b77d58","D",3.300909091,"M",21.0,15.0,26.0,21.0,3.40399932861328
"8136d828134143eae3d2d3bc0c81baef","B",3.975333333,"F",18.0,14.0,21.0,20.0,3.84699821472168
"436a5b5d1d3fba8fc056a5beb12581ab","C",3.431176471,"F",23.0,20.0,24.0,24.0,3.3809986114502
"f5b7e8f5791b2c2221c450278f99bddb","C+",2.209473684,"F",23.0,23.0,25.0,24.0,3.63999938964844
"2904682dbc6c45bbe8022bd4af1d2da6","B",3.221666667,"M",18.0,17.0,17.0,18.0,3.59099960327148
"fc2ea696f457219463a008adf2a5b128","C",3.1665,"M",21.0,19.0,22.0,24.0,2.88599967956543
"9027815f324790abaea1894cc75b4a19","W",3.11,"M",21.0,20.0,25.0,21.0,2.6659984588623
"d66419ccf0713695951616be110d4b6b","D",2.941176471,"M",27.0,27.0,29.0,26.0,3.54799842834473
"3dc1f01310843ff14f511b2a6f9c1b66","C",3.332666667,"M",23.0,22.0,25.0,25.0,3.89999961853027
"aeb2c6df06f6179a454cc57429986450","B-",3.508823529,"M",25.0,23.0,25.0,28.0,4.14999771118164
"487eef991340995e9872396c7625689a","C",3.466666667,"M",22.0,17.0,22.0,22.0,2.92299842834473
"0cd27c0669dbfded4f4aedf367a39e07","W",2.144285714,"M",24.0,20.0,26.0,22.0,3.80899810791016
"6bc3fdd64f1a919f5c13c5d0154371b1","A",3.876842105,"M",26.0,31.0,26.0,26.0,4.39999771118164
"49ced821258bf2dd23792c7f480f1fa2","C",3.195,"M",28.0,28.0,23.0,28.0,2.67999839782715
"787e438d4120b500a09fa60216edf313","B",3.363636364,"M",17.0,17.0,18.0,19.0,3.6039981842041
"79d4056641079a57e8913f3722690b8a","W",2.8,"M",25.0,22.0,25.0,26.0,3.57999992370605
"dde8ec57712791a716d53be1193fd2f1","A",4.0,"M",26.0,25.0,28.0,25.0,3.86959838867188
"459c099da13f3065e4e0f9e40ad48c6d","B",3.689333333,"M",28.0,25.0,29.0,26.0,3.89099884033203
"f57d861ddb9789c9bad5b6cc8df2304b","F",1.0,"M",21.0,19.0,23.0,20.0,2.86999893188477
"5ac040e9bbef1eb95a54c875d5c7725f","C",3.155294118,"M",26.0,24.0,24.0,32.0,3.6039981842041
"a642222000e487cbbaf4731d5e34a8da","W",3.33,"M",18.0,14.0,18.0,18.0,2.75
"25b5940059630debfbaaf40af494d5d9","D-",1.511176471,"F",28.0,29.0,20.0,29.0,2.93999862670898
"f9ff36301df164824e023302ad51d5dc","C+",3.466666667,"M",23.0,25.0,22.0,26.0,4.0
"34b229f94ddc438d42725e9bd4e00fff","C+",2.687333333,"F",24.0,25.0,26.0,25.0,4.0629997253418
"e4dcaf8e5bc821599805d087a5580f12","C",3.471176471,"M",32.0,28.0,32.0,32.0,4.1719970703125
"b946d999923e4543facf73c8e4752ad0","B-",3.686470588,"F",27.0,26.0,32.0,25.0,3.95999908447266
"7d1a941c5357f579b29ee4f90b3caa9e","D+",2.254117647,"M",22.0,21.0,22.0,22.0,3.60899925231934
"2e6844888c32d3a764467e36e7cc6ff2","C",3.176470588,"M",28.0,30.0,27.0,27.0,3.91999816894531
"37c02c9f86e5f33695a3d9a6e267fefe","W",3.888,"M",32.0,29.0,27.0,35.0,3.2559986114502
"6ca15ca64d57522cbe6cca35cbdae9d8","W",0.665714286,"F",26.0,24.0,26.0,25.0,3.85849952697754
"faeea4e7f67f2b5a7ff7b4aaa3213584","F",0.625,"M",25.0,29.0,25.0,21.0,2.95999908447266
"ee2b4d3531670d3ad15a2bcf169c2612","B-",3.556111111,"M",28.0,28.0,29.0,28.0,4.39999771118164
"bf91623519337650f318e99b67675248","W",3.222,"F",19.0,20.0,24.0,21.0,3.34099960327148
"918bb8dcf17838a98366f033d37956de","D",2.23,"F",23.0,25.0,23.0,22.0,2.83399963378906
"a1296b4a07d1ed2ea376055e397230d8","B+",3.58125,"M",22.0,18.0,25.0,24.0,3.76699829101563
"409a4ea50b07c96c8e4c895961a9de33","D",1.385384615,"M",23.0,20.0,26.0,25.0,3.65899848937988
"7b49fce7dcd61036e4e2a8a0899b73bf","F",2.426666667,"M",22.0,19.0,20.0,23.0,2.99509811401367
"1bdfc55c60d133e3393ff429e7b82882","C",2.410769231,"F",21.0,22.0,20.0,21.0,3.95499992370605
"e5207b015a78f6ee11477352c45f9a81","W",3.564615385,"M",17.0,19.0,17.0,18.0,3.32999992370605
"1f2998ac207c80b3dc6c1548687cfd53","C",2.561875,"F",30.0,30.0,30.0,31.0,3.07099914550781
"d2849c87a25d2ac25d1aa9f3a81525a1","B+",3.666,"F",28.0,27.0,25.0,28.0,3.59999847412109
"de7431bcb5976ca9117054c47fa695b2","B+",3.842352941,"F",29.0,31.0,25.0,27.0,4.0
"4fefa85ed657b79741491a2831106864","C+",2.399,"F",20.0,19.0,20.0,22.0,3.14999961853027
"e28b9abec51f417c564a9336f070878f","B+",3.475714286,"M",21.0,20.0,22.0,23.0,3.29999923706055
"6de8fcf3f8a9c232e21b3fb24bf56509","D",1.501,"F",26.0,28.0,24.0,23.0,3.3169994354248
"d82d16c669492487afeaf432091d5a47","C",3.24875,"M",22.0,21.0,30.0,25.0,4.39999771118164
"0dc8a6283fc165cabdeffc33e138ac50","W",0.0,"M",20.0,21.0,23.0,20.0,3.43999862670898
"a20e9c2dc7e244a0a3ab7b2e315d1168","F",2.75,"M",23.0,25.0,22.0,24.0,3.69999885559082
"98fdfb82a00c8e959582577525de9297","W",0.0,"M",20.0,15.0,17.0,22.0,3.01999855041504
"5717c762692043ece480161772de8fbb","C+",2.683157895,"M",22.0,21.0,25.0,25.0,3.0
"f62bad2300e62fc996edca0e6f45a8d5","B+",3.843333333,"M",31.0,31.0,31.0,33.0,3.82799911499023
"af06e749d7fa60c944dfe1b08c626436","D+",2.646666667,"M",27.0,24.0,29.0,27.0,3.84089851379395
"f97ca625a467e78c63813fb7a4d11428","C",2.960588235,"F",26.0,22.0,25.0,26.0,2.41999816894531
"8a141abc10aa0afebec53ba3d9e4cf9a","C",2.688125,"M",25.0,22.0,27.0,26.0,3.13699913024902
"575ed31fec278345edf5f5c00f58d0c5","W",3.0825,"M",19.0,19.0,22.0,18.0,3.63599967956543
"6e27d9775b29d692987d2614b79cc364","B",3.165625,"M",21.0,22.0,24.0,18.0,4.09099960327148
"59239946cfcfa78506f9bf0a3d7219fd","C",2.875,"F",21.0,20.0,25.0,19.0,3.13299942016602
"eee9bcac89e8b21eb5110f0d8f3975e6","B+",3.87,"F",24.0,28.0,25.0,19.0,4.0
"eee9bcac89e8b21eb5110f0d8f3975e6","B+",3.87,"F",24.0,28.0,25.0,19.0,4.0
"acc9157880cabc8e159ffa9a29da5f4d","C",3.001052632,"M",25.0,21.0,26.0,30.0,2.97499847412109
"f165208ae5b19e13cc5f379796848a40","B",3.525789474,"F",26.0,26.0,25.0,27.0,3.52099990844727
"2930e9dcb31279fd12e9522423e2cf4e","W",4.0,"M",23.0,22.0,24.0,24.0,3.39999961853027
"5625e1bb4ab8231d83f878b4aa7e3e3c","B",3.333333333,"M",23.0,20.0,29.0,24.0,3.97999954223633
"e3eb1dbb34da32e065cb1e14d7d2b77a","B-",3.105,"M",27.0,25.0,26.0,26.0,3.78999900817871
"85b3be05862f62a2764465883f4a0150","F",1.334166667,"F",23.0,22.0,25.0,21.0,3.05999946594238
"072234f0579ee119228d954f23382d0a","D",1.999230769,"M",22.0,17.0,24.0,25.0,3.57399940490723
"ca200155bab788559376fa47d3cfbdf1","F",1.285714286,"M",23.0,19.0,26.0,24.0,3.42549896240234
"576964e4972c8030b00465572d0ea148","B+",3.519375,"M",29.0,30.0,26.0,28.0,3.81819915771484
"1f635e6eb030e6edd770a030b1f34119","F",3.3325,"M",26.0,25.0,25.0,24.0,3.83299827575684
"faeea4e7f67f2b5a7ff7b4aaa3213584","C+",2.188571429,"M",25.0,29.0,25.0,21.0,2.95999908447266
"25b9beeb37fc28fc1b109bda39f38174","B",3.0,"M",22.0,24.0,25.0,22.0,3.375
"f415c898f5c061094b3052ab69374dac","B",3.141428571,"M",25.0,26.0,29.0,24.0,3.34799957275391
"6aca0a322859700bb87c8c0555eaafa2","A",4.088,"F",32.0,35.0,27.0,32.0,4.29999923706055
"05b5a65696c5e0f22f69a5e2f9eddc14","C",2.877272727,"M",20.0,19.0,17.0,23.0,2.30999946594238
"661f84e6fd9b5bc9d38fdf1edf96901f","B",2.824117647,"M",25.0,22.0,26.0,27.0,3.0
"9a2dc7d024e612193692befe45d7010a","B",3.381428571,"M",34.0,35.0,31.0,34.0,3.5
"11cc14c0a5c1600284a77c3bdba8a06a","D",2.572142857,"M",24.0,23.0,25.0,24.0,3.37209892272949
"5c992d4878654164a5e01f05b2eac75e","C",2.998333333,"F",32.0,31.0,28.0,33.0,3.16999816894531
"2d30bf24a6a3a6a38c3a9f647c9bbe9d","B",3.705294118,"M",23.0,22.0,29.0,24.0,3.88639831542969
"8890966d3eb988178bc4b2427f81e8ba","D",0.571428571,"M",25.0,25.0,25.0,25.0,3.04999923706055
"66950f5f43f31ae35dd10cc46d2ed196","D",2.250625,"M",22.0,19.0,26.0,19.0,3.18999862670898
"0d2badd63ed653590aa07283d3ad70bd","B-",3.643571429,"F",26.0,30.0,28.0,27.0,3.97599983215332
"b47ad56c8e95e4b8492418510e5f763c","W",3.334545455,"M",24.0,22.0,26.0,26.0,3.06099891662598
"25b9beeb37fc28fc1b109bda39f38174","D",2.8525,"M",22.0,24.0,25.0,22.0,3.375
"c8e8354d6fb26b077db54ced65325e68","D",1.88,"M",15.0,13.0,18.0,14.0,2.81999969482422
"b28be8e33795c10b519f484fb1c5534e","W",3.0825,"F",20.0,20.0,21.0,19.0,3.07999992370605
"f2bf613e7b924cae5bfbec421ce85925","B",3.667333333,"M",25.0,26.0,23.0,26.0,3.01999855041504
"1d1880bb74a347dc2e3472d035718558","C",2.5985,"M",20.0,16.0,23.0,21.0,3.67999839782715
"0e0f4d6e85d1b18886818661f3a0eb35","W",2.788181818,"M",30.0,26.0,32.0,31.0,3.51999855041504
"6c60c17e332ff7efce814444fba3ee99","B-",3.687058824,"M",21.0,16.0,25.0,22.0,3.43399810791016
"a80497e9e663e763ccd490c68c296a29","W",3.687333333,"M",25.0,23.0,26.0,24.0,4.02199935913086
"86b15db640e8b42ae8c460df10e63f4b","B+",3.554444444,"M",26.0,30.0,27.0,26.0,2.7726993560791
"9858af62feb67db07004d38ad97a9a2b","B",3.266666667,"M",28.0,32.0,23.0,25.0,3.79999923706055
"ad5db631acc3683fab265430a52a7559","D",2.999444444,"F",26.0,27.0,24.0,24.0,4.01999664306641
"66950f5f43f31ae35dd10cc46d2ed196","B",3.0,"M",22.0,19.0,26.0,19.0,3.18999862670898
"7a2b7f99d1368f8bd0f9cf1d2bbb0714","A-",3.67,"M",21.0,22.0,25.0,21.0,3.55999946594238
"5ffe55181e98729c7c5968b17ac6004f","C+",2.33,"M",24.0,23.0,23.0,24.0,2.72089958190918
"c8e8354d6fb26b077db54ced65325e68","C",2.0,"M",15.0,13.0,18.0,14.0,2.81999969482422
"b9535ac2a82b893314ea3776b1b34843","D+",1.91375,"M",23.0,22.0,22.0,23.0,3.38999938964844
"79d4056641079a57e8913f3722690b8a","C",2.134,"M",25.0,22.0,25.0,26.0,3.57999992370605
"97f94e9c26611de2e2c3563b0773cc9e","A",3.858571429,"M",30.0,24.0,33.0,30.0,3.81999969482422
"4fefa85ed657b79741491a2831106864","B",3.0,"F",20.0,19.0,20.0,22.0,3.14999961853027
"1f635e6eb030e6edd770a030b1f34119","C+",3.045714286,"M",26.0,25.0,25.0,24.0,3.83299827575684
"995d847858cd1257d7f55b664ae8d5e6","D",3.055,"M",17.0,13.0,16.0,20.0,3.63999938964844
"98236c91960fadd48917b40ef8480ce0","B+",3.777333333,"M",23.0,23.0,25.0,24.0,3.83999824523926
"4b4932d72de16dfaf4335376fa9575ac","W",2.511333333,"F",25.0,26.0,26.0,23.0,3.7599983215332
"f5b7e8f5791b2c2221c450278f99bddb","D+",3.076153846,"F",23.0,23.0,25.0,24.0,3.63999938964844
"ae8e68eb17d4c6de50782c2585d953a6","D+",2.998125,"F",27.0,29.0,25.0,24.0,3.95699882507324
"2783310836dce62826121917c7fc4d5d","A",3.94,"M",29.0,26.0,32.0,31.0,3.22199821472168
"c5e0d2b0a9cd630acdbd238f75c18891","C+",3.530666667,"M",23.0,23.0,23.0,28.0,3.85999870300293
"6efad9511576775b82f4a4ca8d2c58ce","D+",2.421333333,"M",27.0,26.0,27.0,27.0,2.63599967956543
"8bea8005e1d6629b49c49ded3e1e5641","A",4.0,"M",25.0,24.0,27.0,27.0,3.8799991607666
"8bea8005e1d6629b49c49ded3e1e5641","A",2.67,"M",25.0,24.0,27.0,27.0,3.8799991607666
"f0fcdd555864d36af3ea7e113ba7bb5c","D",1.713571429,"M",29.0,27.0,30.0,30.0,3.05659866333008
"9d5902fbbad703fac9a54976119b449c","C",3.352352941,"F",29.0,33.0,25.0,25.0,4.01999664306641
"475e5e823ec2974595025e1300e8ced5","D+",2.611111111,"F",27.0,23.0,24.0,27.0,4.20499801635742
"cbfb2ff4c9092f9672804c9b2fcba58e","D",1.9,"M",25.0,25.0,25.0,24.0,2.6929988861084
"1997fa15581a96fb7cdfedd9f112ff23","W",3.133333333,"M",30.0,26.0,29.0,35.0,3.8539981842041
"7a2b7f99d1368f8bd0f9cf1d2bbb0714","C",2.689333333,"M",21.0,22.0,25.0,21.0,3.55999946594238
"6a0bf4fbc84be6455fb02dab60903de6","C",2.75,"F",29.0,28.0,28.0,30.0,3.15199851989746
"e33eae8fd753ae65de6189f62b3bae3d","W",2.978125,"M",23.0,19.0,26.0,20.0,2.39999961853027
"84fda0f7816c6681b5bbd7e2d32b3bc8","C+",2.33,"M",27.0,24.0,29.0,24.0,3.0
"c5529d10fa0e58c90b6446d686aa8b2f","A",3.74875,"F",27.0,26.0,24.0,26.0,4.14579772949219
"c5529d10fa0e58c90b6446d686aa8b2f","A",3.74875,"F",27.0,26.0,24.0,26.0,4.14579772949219
"41900475b50b11e94a37d589314a862d","W",3.266,"M",22.0,21.0,22.0,24.0,3.11299896240234
"5fc71a492a63cf7c9199f28f972ad2ef","W",2.438125,"F",24.0,25.0,23.0,24.0,3.60999870300293
"a87eaffa90dd0ebeacaf47f4a5a3664a","A-",3.938125,"F",23.0,23.0,25.0,23.0,3.95199966430664
"7d681712ae5c8d0a084a29abc015cd44","W",3.393636364,"F",25.0,27.0,21.0,25.0,3.58999824523926
"fe3baee8f91b096d583062dec141a72b","B+",4.017058824,"F",27.0,27.0,27.0,25.0,3.83299827575684
"4744c87002c4c312eb1e8f64e0e667fc","C",2.522857143,"M",22.0,21.0,20.0,22.0,2.5
"709d1fe3b4866ffc65d6db31f34bcf7d","W",2.664666667,"M",32.0,30.0,29.0,33.0,3.69699859619141
"3d0b3cb475b0890bfd407b822871376b","C+",3.520625,"F",27.0,29.0,25.0,25.0,3.55799865722656
"457ba8ce784d70d7a3afdd7ca035a9b6","D+",3.67,"M",24.0,24.0,25.0,24.0,2.91999816894531
"a299970247f2bca9505ffc1c93843bfa","C",2.0,"M",29.0,27.0,27.0,27.0,3.55999946594238
"2741a13e91f7d6d9ecc6f559b2c3a469","B+",3.33,"M",24.0,22.0,25.0,24.0,4.02299880981445
"1d76c19791ebdf2a05c3702b2376f933","B",3.313125,"M",27.0,24.0,28.0,29.0,3.91299819946289
"abfc3eac1c4ecd514c19d40b3e3f74d5","C+",3.499285714,"F",25.0,20.0,24.0,25.0,3.77999877929688
"8cc201f4d7c5d29904ff2b16d97f96dd","D",2.428571429,"M",29.0,29.0,27.0,31.0,3.29999923706055
"220b6727dd97ed1c1db1f2b8c5ebd93d","C",2.600666667,"M",26.0,26.0,29.0,27.0,3.34779930114746
"250d7cebd8a765597045a19724c792b4","W",1.981176471,"F",23.0,22.0,25.0,23.0,3.47599983215332
"b5ca7a57e88d3497072a4ad702a39e80","C+",2.683529412,"M",25.0,23.0,24.0,27.0,2.87699890136719
"f58d2c7b2819fac107a004e1a7d74ab8","D+",3.541578947,"F",27.0,25.0,28.0,27.0,4.0
"3464030ee936647af6ac8ad5a9c3f920","W",3.835,"F",28.0,31.0,25.0,27.0,3.9789981842041
"0e519383820375f3554f208d995b7b24","C",1.184444444,"M",29.0,25.0,28.0,31.0,3.33299827575684
"5b444beb50a6b24bd70c51e9b86d556b","B",3.021333333,"M",28.0,26.0,29.0,29.0,3.8179988861084
"7bde6c1b576e17ad2bbecd87dafdfbd1","A",3.976,"M",25.0,23.0,22.0,26.0,4.0
"13da59dff01236cdc81ebf8d69af8ef5","A",3.795555556,"M",24.0,22.0,28.0,27.0,3.92799949645996
"2929d266f87db70d27b7748d9e2cfb1c","C",3.125,"M",22.0,18.0,24.0,23.0,3.40899848937988
"41c681ee66a1859f435280066956669e","A-",4.038823529,"F",27.0,24.0,27.0,28.0,4.39999771118164
"9d5c55b9477707d783f0f91290acf4d9","B",2.858571429,"M",18.0,16.0,19.0,22.0,2.69699859619141
"269728b069e55d05e2ad76e0320b7ccd","D+",1.33,"M",26.0,26.0,25.0,29.0,3.29499816894531
"9ce2136fba4a6adb7b8053c661140004","B",3.0,"M",21.0,19.0,20.0,20.0,2.93999862670898
"6c08e96497af4928f1fc69ad6f5f4842","A-",3.67,"F",27.0,27.0,26.0,26.0,3.1299991607666
"7f94d8176b35030c837860cc7afa7ec0","B",3.54125,"M",19.0,17.0,21.0,21.0,2.93299865722656
"995a1d711cefb51c37ff6df9e44bc476","C",3.420666667,"F",23.0,22.0,25.0,21.0,3.80799865722656
"fc2ea696f457219463a008adf2a5b128","D+",2.643333333,"M",21.0,19.0,22.0,24.0,2.88599967956543
"958a8951535e56a45cf5b3ba76c64648","W",3.25,"M",23.0,21.0,26.0,24.0,3.74509811401367
"f1b2027c28ed858d67f6d78dae9898b3","W",2.68625,"M",21.0,21.0,18.0,25.0,3.47369956970215
"0b3fcad898934fdea6b1d604978c7dd6","C",2.177058824,"M",27.0,23.0,28.0,27.0,2.61199951171875
"12eccf350d8d378dc425c07662e91bcb","B-",3.51,"M",31.0,29.0,30.0,34.0,3.93179893493652
"f7ca9bca11c51933dbabba17feddf9f3","W",0.0,"M",25.0,24.0,27.0,23.0,3.64999961853027
"1433dcf50a0318be7a8a8be79c869bee","A",4.0,"M",34.0,35.0,32.0,35.0,3.5099983215332
"7141af7caa4cf9f6b42abc8b9e8826c2","D",1.627647059,"F",20.0,18.0,24.0,23.0,3.43999862670898
"2a085d3f489b51e4fa0d311acdc5c20d","W",0.0,"F",22.0,22.0,22.0,19.0,2.80999946594238
"f4a96d9a21f75c7a703cf5683a754904","C",2.999375,"F",27.0,25.0,27.0,28.0,3.95799827575684
"e1e4248902609b9dd00783b8d98126ff","D",2.647647059,"M",20.0,17.0,25.0,21.0,2.94599914550781
"53d94876fef318ca587298d04af19809","C",2.724117647,"M",24.0,26.0,24.0,28.0,3.26499938964844
"b9535ac2a82b893314ea3776b1b34843","W",2.698,"M",23.0,22.0,22.0,23.0,3.38999938964844
"d90b21db94e9c92cf57bbdf78b09f214","B",3.62625,"F",23.0,26.0,22.0,23.0,3.83599853515625
"4965a45c39202bb52a3f0cb8eeada79a","C",3.063125,"M",29.0,27.0,25.0,29.0,3.69999885559082
"26a44470daa370bf039f88c9b73fe4df","A-",3.807368421,"M",24.0,21.0,27.0,26.0,3.55259895324707
"6b32839d46e743027ddd9e9a7b45e318","W",2.798,"M",22.0,19.0,26.0,25.0,3.125
"f57572412c6301259d343d6eb42819a3","A",4.0,"M",32.0,35.0,31.0,26.0,3.9789981842041
"f16bf5abe4c37f1d1f48eba18aeab61e","D",2.4485,"M",25.0,21.0,25.0,24.0,3.52999877929688
"68c8c1af1bece225091eeadaa28b7c9f","B",3.5625,"M",20.0,18.0,24.0,19.0,3.25
"6e5a2e36f9ff56cbfbd3009c36a9f9fb","F",0.154615385,"M",22.0,20.0,24.0,22.0,2.80799865722656
"42ea8e89f9bd6d3addaf3a94c3c8969b","C+",2.33,"M",20.0,19.0,18.0,23.0,3.5625
"d1515c89710e5d2dbe37cccc5e0aaeb0","W",0.0,"F",22.0,25.0,21.0,21.0,3.54349899291992
