"combinations","n","pMax","pAvg","r2","rse1","rse2"
"inverseDelay,creditHours,timeComp2","3","0.9999991733458932","0.5201607987571312","0.714617217839407","0.03426581829967641","0.04196688522656475"
"inverseDelay,free,timeComp2","3","0.9611907907892742","0.34007273058807164","0.9710194901763382","0.010919436686945385","0.013373524080821526"
"inverseDelay,timeComp1,timeComp2","3","0.8548507515358035","0.24045341904528025","0.8858977711041924","0.021666775724924543","0.026536272448693114"
"centrality,creditHours,free","3","0.9999976585020348","0.4999983044379991","0.9720207801951964","0.010729142758849048","0.013140462568328577"
"centrality,free,timeComp1","3","0.4513924251092048","0.1409527498941038","0.97646928593346","0.009839313021289004","0.012050648160840189"
"centrality,free,timeComp2","3","0.8118290835947464","0.3736964796847932","0.9725395620966114","0.010629209160325224","0.013018069406056817"
"centrality,timeComp1,timeComp2","3","0.3134475730357651","0.15057989817874357","0.9138154778609666","0.0188305004773948","0.023062558885426153"
"creditHours,free,timeComp1","3","0.9999981190766282","0.5000047623598087","0.9567043651646383","0.013346558054197318","0.01634612852760827"
"creditHours,free,timeComp2","3","0.9999977033357238","0.49999830799542283","0.9709966175023158","0.01092374488333495","0.013378800522254592"
"creditHours,timeComp1,timeComp2","3","0.9999988640180402","0.5009685636740023","0.8846249832970937","0.021787284892942554","0.02668386543417884"
"free,timeComp1,timeComp2","3","0.18716853001575479","0.057687082760821844","0.981642520979017","0.008690679702205687","0.010643865394183398"
"complexity,blocking,inverseDelay,centrality","4","0.6481507924157971","0.1940038927609792","0.9707867320027298","0.013427121686465544","0.018988817592633475"
"complexity,blocking,inverseDelay,creditHours","4","0.9999997554121168","0.557164647184066","0.9475775124303062","0.017986707246546465","0.02543704533050044"
"complexity,blocking,inverseDelay,free","4","0.9677057724172426","0.36973849492925603","0.9789644772363068","0.011393824037556163","0.016113300481204504"
"complexity,blocking,inverseDelay,timeComp1","4","0.01003260486585027","0.003823309660596337","0.988149408447947","0.00855190500956775","0.012094220048657124"
"complexity,blocking,inverseDelay,timeComp2","4","0.4540742046709062","0.17414105102241925","0.9706029692059593","0.013469286386349784","0.019048447483063162"
"complexity,blocking,centrality,creditHours","4","0.9999997343611715","0.6916047475260385","0.8850085423068634","0.026639473858874208","0.037673905225703436"
"complexity,blocking,centrality,free","4","0.7796552276754128","0.15594071476923835","0.9977471650310339","0.003728700858769853","0.005273179324504533"
"complexity,blocking,centrality,timeComp1","4","0.9464856822522504","0.4849743672991629","0.9067045236937128","0.023995132174290227","0.033934241351816254"
